C:\MSDCHEM\1\DATA\MANDKHAI\20180626 MTH_C12COA\SLR_WT_NltAB_fresh_2.d 27 Jun 18  11:09 am
Start of data points
4.09268,1311
4.0984,1738
4.10412,1668
4.10985,1786
4.11557,1646
4.12128,1585
4.127,1537
4.13273,1658
4.13845,1315
4.14417,1520
4.1499,1440
4.15562,1424
4.16133,1269
4.16707,1533
4.17278,1238
4.1785,1248
4.18423,1362
4.18995,1493
4.19567,1439
4.2014,1467
4.20712,1222
4.21283,1383
4.21857,1384
4.22428,1287
4.23,1246
4.23573,1349
4.24145,1317
4.24717,1277
4.25288,1219
4.25862,1023
4.26433,1163
4.27005,1439
4.27578,1223
4.2815,1254
4.28722,958
4.29295,1171
4.29867,1005
4.30438,1055
4.31012,1118
4.31583,925
4.32155,1140
4.32728,1053
4.333,1092
4.33872,1143
4.34445,861
4.35017,1159
4.35588,795
4.36162,1015
4.36733,1001
4.37305,993
4.37877,1151
4.3845,938
4.39022,994
4.39593,1013
4.40167,740
4.40738,1012
4.4131,655
4.41883,973
4.42455,827
4.43027,807
4.436,764
4.44172,909
4.44743,729
4.45317,734
4.45888,851
4.4646,838
4.47033,760
4.47605,893
4.48177,834
4.4875,1002
4.49322,868
4.49893,1034
4.50465,862
4.51038,915
4.5161,613
4.52182,991
4.52755,1005
4.53327,757
4.53898,770
4.54472,1053
4.55043,1032
4.55615,751
4.56188,679
4.5676,733
4.57332,683
4.57905,599
4.58477,852
4.59048,552
4.59622,739
4.60193,975
4.60765,882
4.61338,678
4.6191,668
4.62482,702
4.63053,819
4.63627,980
4.64198,654
4.6477,833
4.65343,781
4.65915,827
4.66487,711
4.6706,883
4.67632,614
4.68203,620
4.68777,825
4.69348,602
4.6992,679
4.70493,780
4.71065,877
4.71637,300
4.7221,587
4.72782,443
4.73353,536
4.73927,761
4.74498,499
4.7507,706
4.75642,698
4.76215,674
4.76787,609
4.77358,510
4.77932,515
4.78503,538
4.79075,851
4.79648,542
4.8022,608
4.80792,297
4.81365,514
4.81937,605
4.82508,731
4.83082,771
4.83653,642
4.84225,479
4.84798,723
4.8537,553
4.85942,391
4.86515,338
4.87087,532
4.87658,453
4.8823,581
4.88803,524
4.89375,608
4.89947,555
4.9052,543
4.91092,759
4.91663,500
4.92237,485
4.92808,603
4.9338,254
4.93953,449
4.94525,575
4.95097,538
4.9567,588
4.96242,573
4.96813,486
4.97387,405
4.97958,480
4.9853,466
4.99103,317
4.99675,498
5.00247,585
5.00818,553
5.01392,489
5.01963,281
5.02535,498
5.03108,391
5.0368,456
5.04252,408
5.04825,454
5.05397,314
5.05968,291
5.06542,335
5.07113,475
5.07685,455
5.08258,425
5.0883,517
5.09402,423
5.09975,547
5.10547,454
5.11118,433
5.11692,226
5.12263,573
5.12835,205
5.13407,239
5.1398,517
5.14552,333
5.15123,460
5.15697,236
5.16268,204
5.1684,437
5.17413,477
5.17985,459
5.18557,392
5.1913,199
5.19702,442
5.20273,425
5.20847,481
5.21418,431
5.2199,465
5.22563,391
5.23135,293
5.23707,231
5.2428,489
5.24852,249
5.25423,409
5.25995,418
5.26568,398
5.2714,442
5.27712,347
5.28285,426
5.28857,529
5.29428,224
5.30002,194
5.30573,426
5.31145,447
5.31718,210
5.3229,0
5.32862,391
5.33435,515
5.34007,407
5.34578,186
5.35152,0
5.35723,557
5.36295,504
5.36868,172
5.3744,267
5.38012,375
5.38583,390
5.39157,403
5.39728,390
5.403,384
5.40873,211
5.41445,369
5.42017,161
5.4259,153
5.43162,400
5.43733,350
5.44307,193
5.44878,275
5.4545,376
5.46023,451
5.46595,173
5.47167,327
5.4774,277
5.48312,356
5.48883,204
5.49457,189
5.50028,243
5.506,219
5.51172,252
5.51745,413
5.52317,236
5.52888,317
5.53462,196
5.54033,332
5.54605,229
5.55178,390
5.5575,160
5.56322,303
5.56895,205
5.57467,419
5.58038,175
5.58612,321
5.59183,197
5.59755,391
5.60328,169
5.609,441
5.61472,240
5.62045,0
5.62617,264
5.63188,408
5.6376,338
5.64333,243
5.64905,431
5.65477,0
5.6605,206
5.66622,418
5.67193,229
5.67767,175
5.68338,0
5.6891,186
5.69483,365
5.70055,199
5.70627,231
5.712,209
5.71772,180
5.72343,165
5.72917,363
5.73488,206
5.7406,187
5.74633,0
5.75205,180
5.75777,361
5.76348,155
5.76922,196
5.77493,388
5.78065,0
5.78638,194
5.7921,0
5.79782,167
5.80355,501
5.80927,414
5.81498,244
5.82072,191
5.82643,0
5.83215,334
5.83788,366
5.8436,169
5.84932,164
5.85505,353
5.86077,0
5.86648,364
5.87222,215
5.87793,0
5.88365,0
5.88937,188
5.8951,243
5.90082,376
5.90653,0
5.91227,155
5.91798,168
5.9237,0
5.92943,330
5.93515,184
5.94087,411
5.9466,0
5.95232,155
5.95803,200
5.96377,376
5.96948,176
5.9752,154
5.98093,0
5.98665,0
5.99237,178
5.9981,337
6.00382,366
6.00953,0
6.01525,357
6.02098,0
6.0267,158
6.03242,205
6.03815,321
6.04387,339
6.04958,0
6.05532,181
6.06103,211
6.06675,179
6.07248,0
6.0782,0
6.08392,184
6.08965,163
6.09537,150
6.10108,164
6.10682,223
6.11253,0
6.11825,162
6.12398,176
6.1297,0
6.13542,0
6.14113,0
6.14687,0
6.15258,0
6.1583,0
6.16403,202
6.16975,0
6.17547,153
6.1812,0
6.18692,187
6.19263,208
6.19837,0
6.20408,342
6.2098,185
6.21553,0
6.22125,0
6.22697,187
6.2327,153
6.23842,171
6.24413,0
6.24987,174
6.25558,158
6.2613,184
6.26703,335
6.27275,0
